elm_loc_name,elm_uknom,elm_cpArea,msc_powermodels_index,res_u_pu,res_phi_rad,elm_desc,grf_rCenterX,grf_rCenterY,grf_rSizeX,grf_sSymNam
bus_3354,110.0,QLD,1332,1.0483204427834454,0.3799332363492486,PowerModels index: 1332,15330.0,47079.375,1.3333333333333333,TermStrip
bus_3355,33.0,QLD,1333,1.0295155944026646,0.25076364083040076,PowerModels index: 1333,16690.625,43321.25,1.3333333333333333,TermStrip
bus_3356,33.0,QLD,1334,1.0250271483598279,0.2692202620585841,PowerModels index: 1334,16808.75,43264.375,1.0,TermStrip
bus_3357,110.0,QLD,1335,1.04400021643653,0.31899102748123304,PowerModels index: 1335,16598.75,42971.25,0.6666666666666666,TermStrip
bus_3359,110.0,QLD,1337,1.0411083938234091,0.36101990481222496,PowerModels index: 1337,11151.875,44563.75,2.3333333333333335,TermStrip
bus_3360,11.0,QLD,1338,1.001028591535081,0.2387660131100052,PowerModels index: 1338,10828.125,44738.75,1.6666666666666667,TermStrip
bus_3361,11.0,QLD,1339,0.9989796118776082,0.18502599564155806,PowerModels index: 1339,10797.5,44660.0,2.0,TermStrip
bus_3363,11.0,QLD,1341,1.0020635122644654,0.16586967526320887,PowerModels index: 1341,17972.5,43264.375,1.3333333333333333,TermStrip
bus_3364,11.0,QLD,1342,1.0120861617613555,0.19816778631297347,PowerModels index: 1342,18033.75,43185.625,1.3333333333333333,TermStrip
bus_3365,33.0,QLD,1343,1.0075034421260247,0.250429957056973,PowerModels index: 1343,12258.75,39948.125,1.0,TermStrip
bus_3367,11.0,QLD,1345,0.9885604306035383,0.060336085840554256,PowerModels index: 1345,12048.75,40376.875,1.3333333333333333,TermStrip
bus_3369,110.0,QLD,1347,1.041980510275131,0.34957317894432594,PowerModels index: 1347,15557.5,48111.875,0.6666666666666666,TermStrip
bus_3370,33.0,QLD,1348,1.0271254331740118,0.3205529041986692,PowerModels index: 1348,15575.0,48418.125,1.6666666666666667,TermStrip
bus_3372,11.0,QLD,1350,1.0031043788709273,0.23765352333371623,PowerModels index: 1350,10758.125,44436.875,1.3333333333333333,TermStrip
bus_3373,11.0,QLD,1351,1.0190894871686673,0.2005952789616582,PowerModels index: 1351,10771.25,44349.375,1.3333333333333333,TermStrip
bus_3375,66.0,QLD,1353,1.0372968806134701,0.610681500945482,PowerModels index: 1353,14048.125,60038.125,1.0,TermStrip
bus_3376,66.0,QLD,1354,1.0381470649105926,0.6125369782230351,PowerModels index: 1354,13580.0,60221.875,1.0,TermStrip
bus_3378,110.0,QLD,1355,1.0369333370546192,0.32293771210840444,PowerModels index: 1355,15951.25,41037.5,1.0,TermStrip
bus_3380,11.0,QLD,1357,1.088135030485199,0.26904641398993057,PowerModels index: 1357,16095.625,40827.5,0.6666666666666666,TermStrip
bus_3381,11.0,QLD,1358,1.0967643017001083,0.26800517039034716,PowerModels index: 1358,16003.75,40818.75,0.6666666666666666,TermStrip
bus_3382,110.0,QLD,1359,1.0423502883623337,0.3506203391967573,PowerModels index: 1359,15430.625,47617.5,1.6666666666666667,TermStrip
bus_3383,33.0,QLD,1360,1.0350109637673206,0.3063181680366504,PowerModels index: 1360,15413.125,48006.875,1.0,TermStrip
bus_3385,110.0,QLD,1362,1.0354401604178536,0.30542194429788205,PowerModels index: 1362,15627.5,40639.375,1.3333333333333333,TermStrip
bus_3386,110.0,QLD,1363,1.0483519049452519,0.29885115998955775,PowerModels index: 1363,11904.375,40079.375,1.0,TermStrip
bus_3387,11.0,QLD,1364,1.0164258861873445,0.2083661518394402,PowerModels index: 1364,11427.5,40096.875,1.0,TermStrip
bus_3388,11.0,QLD,1365,1.0243753141854863,0.2147912409866961,PowerModels index: 1365,11449.375,40193.125,1.3333333333333333,TermStrip
bus_3389,11.0,QLD,1366,1.0083072566693327,0.20569958242327085,PowerModels index: 1366,11449.375,40005.0,1.0,TermStrip
bus_3390,110.0,QLD,1367,1.0472670667608863,0.3880969856026018,PowerModels index: 1367,13291.25,43063.125,0.6666666666666666,TermStrip
bus_3392,33.0,QLD,1369,1.0506835294658923,0.3351117434308007,PowerModels index: 1369,13028.75,43102.5,1.3333333333333333,TermStrip
bus_3394,33.0,QLD,1371,1.0254579463844986,0.345977618933855,PowerModels index: 1371,14905.625,47648.125,1.0,TermStrip
bus_3395,110.0,QLD,1372,1.0477034673644974,0.38643294937836353,PowerModels index: 1372,13558.125,45220.0,0.6666666666666666,TermStrip
bus_3396,33.0,QLD,1373,0.9964747835014494,0.3105459899674081,PowerModels index: 1373,13291.25,45526.25,1.3333333333333333,TermStrip
bus_3397,110.0,QLD,1374,1.04478752402215,0.2729875250671798,PowerModels index: 1374,10237.5,38320.625,1.0,TermStrip
bus_3398,11.0,QLD,1375,1.0061761213303282,0.1934219520494256,PowerModels index: 1375,9830.625,38206.875,0.6666666666666666,TermStrip
bus_3399,11.0,QLD,1376,1.00164245091789,0.18276332492887964,PowerModels index: 1376,9791.25,38303.125,0.6666666666666666,TermStrip
bus_3400,11.0,QLD,1377,1.06063937447748,0.2154315246290505,PowerModels index: 1377,9800.0,38403.75,1.0,TermStrip
bus_3401,66.0,QLD,1378,1.0377671163881246,0.6108049680662061,PowerModels index: 1378,13877.5,59587.5,1.0,TermStrip
bus_3402,110.0,QLD,1379,1.0426827070742364,0.3125251422135796,PowerModels index: 1379,17513.125,43076.25,1.0,TermStrip
bus_3403,33.0,QLD,1380,1.0097214445611988,0.2848598463434905,PowerModels index: 1380,17723.125,43386.875,1.0,TermStrip
bus_3404,110.0,QLD,1381,1.051310129278051,0.2868556093245456,PowerModels index: 1381,12210.625,39064.375,0.6666666666666666,TermStrip
bus_3405,110.0,QLD,1382,1.0512913618528192,0.28685772615071203,PowerModels index: 1382,12101.25,39108.125,2.6666666666666665,TermStrip
bus_3407,33.0,QLD,1384,1.0250698538813603,0.6656231614349595,PowerModels index: 1384,11103.75,56770.0,1.0,TermStrip
bus_3409,11.0,QLD,1386,1.0151996378476156,0.23064983092907823,PowerModels index: 1386,12197.5,44572.5,1.3333333333333333,TermStrip
bus_3410,11.0,QLD,1387,1.0076096171469764,0.2432533181125844,PowerModels index: 1387,12254.375,44668.75,1.3333333333333333,TermStrip
bus_3411,110.0,QLD,1388,1.0479226025787682,0.3245121178047662,PowerModels index: 1388,16366.875,42105.0,0.6666666666666666,TermStrip
bus_3412,110.0,QLD,1389,1.0478903356401428,0.32435674795493846,PowerModels index: 1389,16362.5,42157.5,0.6666666666666666,TermStrip
bus_3413,110.0,QLD,1390,1.0440330782904845,0.3157062501446671,PowerModels index: 1390,16979.375,42166.25,1.0,TermStrip
bus_3414,11.0,QLD,1391,1.0079256763359792,0.16112658650556377,PowerModels index: 1391,17250.625,42201.25,1.3333333333333333,TermStrip
bus_3415,11.0,QLD,1392,1.02167317150474,0.1659513251965518,PowerModels index: 1392,17241.875,42306.25,1.3333333333333333,TermStrip
bus_3417,15.75,QLD,1394,1.0023799999995555,1.0314732710160155,PowerModels index: 1394,13374.375,50640.625,1.3333333333333333,TermStrip
bus_3418,15.75,QLD,1395,1.0172499999995441,1.0288437919328741,PowerModels index: 1395,13811.875,50614.375,1.3333333333333333,TermStrip
bus_3419,15.75,QLD,1396,1.0800999999993974,0.9632501780802297,PowerModels index: 1396,11480.0,50981.875,1.3333333333333333,TermStrip
bus_3420,15.75,QLD,1397,1.0769899999994146,0.9674123787307364,PowerModels index: 1397,11641.875,51187.5,1.3333333333333333,TermStrip
bus_3421,15.75,QLD,1398,1.0139599999994744,0.9876604237613601,PowerModels index: 1398,13203.75,50548.75,1.6666666666666667,TermStrip
bus_3422,15.75,QLD,1399,1.0173799999995594,1.038456442474452,PowerModels index: 1399,13584.375,50662.5,1.6666666666666667,TermStrip
bus_3423,20.0,QLD,1400,1.015249999999339,0.7962814883133653,PowerModels index: 1400,16734.375,45333.75,1.6666666666666667,TermStrip
bus_3424,20.0,QLD,1401,1.011229999999337,0.7971548584189599,PowerModels index: 1401,16874.375,45119.375,1.6666666666666667,TermStrip
bus_3425,20.0,QLD,1402,1.0118199999993385,0.7984751811327976,PowerModels index: 1402,16611.875,45486.875,1.6666666666666667,TermStrip
bus_3426,20.0,QLD,1403,1.010539999999349,0.8064218642131674,PowerModels index: 1403,16292.5,45491.25,1.6666666666666667,TermStrip
bus_3427,6.6,QLD,1404,1.002510079355983,0.6547489995082877,PowerModels index: 1404,17556.875,45801.875,1.3333333333333333,TermStrip
bus_3430,20.0,QLD,1407,1.0172599999997485,1.166748799494889,PowerModels index: 1407,17154.375,49043.75,1.6666666666666667,TermStrip
bus_3431,20.0,QLD,1408,1.0188599999997756,1.182823216879331,PowerModels index: 1408,16703.75,49385.0,1.6666666666666667,TermStrip
bus_3432,132.0,QLD,1409,1.0286920201106267,0.9685507179781834,PowerModels index: 1409,12455.625,52976.875,2.3333333333333335,TermStrip
bus_3433,6.6,QLD,1410,1.0253764146936677,0.9657141325119989,PowerModels index: 1410,12166.875,53296.25,1.0,TermStrip
bus_3434,15.0,QLD,1411,1.0193399999995307,0.8233601129704428,PowerModels index: 1411,20505.625,44695.0,1.3333333333333333,TermStrip
bus_3435,15.0,QLD,1412,1.0163699999995293,0.8327521247357735,PowerModels index: 1412,20418.125,44848.125,1.3333333333333333,TermStrip
bus_3436,15.0,QLD,1413,1.0089999999995294,0.8414882753966798,PowerModels index: 1413,20457.5,44598.75,1.3333333333333333,TermStrip
bus_3437,15.0,QLD,1414,1.069549999999528,0.8467717202706512,PowerModels index: 1414,20422.5,44751.875,1.3333333333333333,TermStrip
bus_3438,15.75,QLD,1415,0.9673799999994654,0.836311105115094,PowerModels index: 1415,19420.625,45145.625,1.3333333333333333,TermStrip
bus_3439,15.75,QLD,1416,0.9663399999994686,0.8673606791301236,PowerModels index: 1416,19446.875,44848.125,1.3333333333333333,TermStrip
bus_3441,110.0,QLD,1418,1.0471303962595127,0.2755050907062738,PowerModels index: 1418,11484.375,38731.875,1.3333333333333333,TermStrip
bus_3442,19.5,QLD,1419,0.9883099999997641,1.170796542626332,PowerModels index: 1419,17031.875,49196.875,1.6666666666666667,TermStrip
bus_3443,19.5,QLD,1420,0.9884899999997543,1.1655453253387698,PowerModels index: 1420,16883.125,49310.625,1.3333333333333333,TermStrip
bus_3444,20.5,QLD,1421,0.9774799999993746,0.81920193961518,PowerModels index: 1421,16454.375,45412.5,1.3333333333333333,TermStrip
bus_3446,11.0,QLD,1423,1.0046025253698427,0.375559208608687,PowerModels index: 1423,15596.875,40394.375,1.0,TermStrip
bus_3448,11.0,QLD,1425,1.0197399999983627,0.5079668420365223,PowerModels index: 1425,9629.375,61888.75,1.3333333333333333,TermStrip
bus_3449,11.0,QLD,1426,1.0237399999985672,0.6016240483958751,PowerModels index: 1426,10276.875,62321.875,1.6666666666666667,TermStrip
bus_3452,11.0,QLD,1428,1.0343955523560409,0.6277549256274104,PowerModels index: 1428,13951.875,58248.75,1.0,TermStrip
bus_3453,11.0,QLD,1429,0.9424499999986964,0.5825325046068596,PowerModels index: 1429,9288.125,59158.75,1.3333333333333333,TermStrip
bus_3454,11.0,QLD,1430,0.9397999999988091,0.6399041993842071,PowerModels index: 1430,9406.25,59605.0,1.3333333333333333,TermStrip
bus_3455,11.0,QLD,1431,0.9426699999988117,0.6407789550024464,PowerModels index: 1431,9340.625,59246.25,1.0,TermStrip
bus_3456,11.0,QLD,1432,0.9353699999986873,0.5790734206943123,PowerModels index: 1432,9318.75,59609.375,1.3333333333333333,TermStrip
bus_3457,6.6,QLD,1433,1.0151799999985862,0.5685953277345636,PowerModels index: 1433,8863.75,59963.75,1.0,TermStrip
bus_3462,11.0,QLD,1437,1.0034699999990409,0.7771487739694507,PowerModels index: 1437,12398.75,60051.25,1.3333333333333333,TermStrip
bus_3463,10.5,QLD,1438,0.9201099999992431,0.8223583269796756,PowerModels index: 1438,13737.5,61731.25,1.6666666666666667,TermStrip
bus_3464,10.5,QLD,1439,1.004909999999242,0.6672139084351322,PowerModels index: 1439,10793.125,42017.5,1.3333333333333333,TermStrip
bus_3466,33.0,QLD,1441,0.9980499999992299,0.6929118187427509,PowerModels index: 1441,10963.75,41820.625,1.3333333333333333,TermStrip
bus_3467,110.0,QLD,1442,1.0408467884179144,0.4005693826291623,PowerModels index: 1442,12853.75,43146.25,0.6666666666666666,TermStrip
bus_3470,110.0,QLD,1444,1.0557505026495,0.40008816861768554,PowerModels index: 1444,13899.375,44808.75,0.6666666666666666,TermStrip
bus_3471,110.0,QLD,1445,1.0535089489250082,0.3350650475290864,PowerModels index: 1445,15706.25,42043.75,2.3333333333333335,TermStrip
bus_3472,33.0,QLD,1446,1.013621720520845,0.292947096098712,PowerModels index: 1446,15658.125,42249.375,1.0,TermStrip
bus_3474,33.0,QLD,1448,1.0342244483505283,0.2713714787717179,PowerModels index: 1448,12070.625,39213.125,1.0,TermStrip
bus_3475,132.0,QLD,1449,1.0381878521793053,0.5741015533011607,PowerModels index: 1449,12648.125,46921.875,1.3333333333333333,TermStrip
bus_3476,132.0,QLD,1450,1.0330303792594357,0.7105331431237084,PowerModels index: 1450,13028.75,48540.625,1.0,TermStrip
bus_3477,132.0,QLD,1451,1.0074265592053895,0.8216532560854009,PowerModels index: 1451,13326.25,49603.75,2.0,TermStrip
bus_3478,132.0,QLD,1452,1.0363987764622986,0.4258484957419508,PowerModels index: 1452,13111.875,46956.875,1.0,TermStrip
bus_3479,132.0,QLD,1453,1.0472669530587848,0.44781860881306873,PowerModels index: 1453,13365.625,46690.0,1.6666666666666667,TermStrip
bus_3482,132.0,QLD,1456,1.02049328440315,0.9735163469155381,PowerModels index: 1456,13501.25,52132.5,1.6666666666666667,TermStrip
bus_3483,132.0,QLD,1457,1.0309429234681395,0.7595507984473387,PowerModels index: 1457,14201.25,54302.5,3.0,TermStrip
bus_3486,132.0,QLD,1460,1.0263641792535871,0.6443713651230891,PowerModels index: 1460,12499.375,58135.0,2.6666666666666665,TermStrip
bus_3490,275.0,QLD,1464,1.060882608976029,0.5522442048161178,PowerModels index: 1464,15951.25,42507.5,2.0,TermStrip
bus_3493,66.0,QLD,1467,1.0287838894328356,0.788156344089509,PowerModels index: 1467,16056.25,53261.25,0.6666666666666666,TermStrip
bus_3496,110.0,QLD,1470,1.0477999490967573,0.37360032587913755,PowerModels index: 1470,13667.5,44196.25,2.0,TermStrip
bus_3497,132.0,QLD,1471,1.0082411253773038,0.6735318562048239,PowerModels index: 1471,17355.625,45123.75,0.6666666666666666,TermStrip
bus_3498,132.0,QLD,1472,1.0084549554835758,0.6733283700929401,PowerModels index: 1472,17377.5,45080.0,0.6666666666666666,TermStrip
bus_3500,66.0,QLD,1474,1.0249158890345662,0.6604478008366637,PowerModels index: 1474,17189.375,45609.375,1.0,TermStrip
bus_3504,110.0,QLD,1478,1.0433466205221438,0.3257274835387498,PowerModels index: 1478,15701.875,41387.5,3.0,TermStrip
bus_3505,33.0,QLD,1479,0.9920343784965888,0.28442310810915655,PowerModels index: 1479,15855.0,41418.125,1.3333333333333333,TermStrip
bus_3506,110.0,QLD,1480,1.0466991902690372,0.3762604546801137,PowerModels index: 1480,13181.875,44095.625,1.0,TermStrip
bus_3516,132.0,QLD,1490,1.0142144909771507,0.5674571712167419,PowerModels index: 1490,10202.5,58743.125,1.3333333333333333,TermStrip
bus_3517,19.1,QLD,1491,1.0029663225584273,0.5695169283850086,PowerModels index: 1491,10670.625,58590.0,0.6666666666666666,TermStrip
bus_3518,132.0,QLD,1492,1.037014828936919,0.6867459578816086,PowerModels index: 1492,12744.375,56135.625,1.0,TermStrip
bus_3519,110.0,QLD,1493,1.0561730206506255,0.3798769975713956,PowerModels index: 1493,13925.625,43426.25,1.3333333333333333,TermStrip
bus_3520,33.0,QLD,1494,1.0344406876825278,0.32209239424607866,PowerModels index: 1494,13702.5,43723.75,1.3333333333333333,TermStrip
bus_3525,15.75,QLD,1499,0.986989999999454,0.8339676784828057,PowerModels index: 1499,19320.0,45206.875,1.3333333333333333,TermStrip
bus_3526,15.75,QLD,1500,0.983809999999454,0.8371305281560271,PowerModels index: 1500,19499.375,45071.25,1.3333333333333333,TermStrip
bus_3527,15.75,QLD,1501,0.9966199999994526,0.8199463856686473,PowerModels index: 1501,19503.75,44966.25,1.3333333333333333,TermStrip
bus_3529,132.0,QLD,1502,1.0254758714941408,0.6496873239188302,PowerModels index: 1502,12188.75,59211.25,1.3333333333333333,TermStrip
bus_3530,132.0,QLD,1503,1.038462198390625,0.9491392731932032,PowerModels index: 1503,12411.875,49411.25,0.6666666666666666,TermStrip
bus_3532,132.0,QLD,1505,1.038753641400372,0.6209271220650996,PowerModels index: 1505,12700.625,47674.375,0.6666666666666666,TermStrip
bus_3534,110.0,QLD,1507,1.0502354939871437,0.3916600698385663,PowerModels index: 1507,13693.75,43146.25,1.6666666666666667,TermStrip
bus_3535,132.0,QLD,1508,1.0358619472165576,0.694158103121522,PowerModels index: 1508,19915.0,44909.375,1.3333333333333333,TermStrip
bus_3536,132.0,QLD,1509,1.039204601596509,0.6025726343042352,PowerModels index: 1509,22281.875,47740.0,0.6666666666666666,TermStrip
bus_3539,132.0,QLD,1512,1.0382599197656872,0.5999743719029534,PowerModels index: 1512,23611.875,48479.375,1.3333333333333333,TermStrip
bus_3540,132.0,QLD,1513,1.0360699531968802,0.5921244130503217,PowerModels index: 1513,24062.5,48855.625,1.0,TermStrip
bus_3541,22.0,QLD,1514,1.01336248949766,0.7149918102965711,PowerModels index: 1514,21039.375,46480.0,1.0,TermStrip
bus_3542,132.0,QLD,1515,1.0317034245921772,0.4767957021062578,PowerModels index: 1515,11834.375,47083.75,1.0,TermStrip
bus_3543,275.0,QLD,1516,1.063932517287146,0.46422596558300344,PowerModels index: 1516,14800.625,45303.125,2.6666666666666665,TermStrip
bus_3545,275.0,QLD,1518,1.0601934803605564,0.39999571991524047,PowerModels index: 1518,15172.5,42564.375,2.3333333333333335,TermStrip
bus_3546,275.0,QLD,1519,1.0537634095323822,0.37030271193592246,PowerModels index: 1519,13505.625,40425.0,0.6666666666666666,TermStrip
bus_3547,275.0,QLD,1520,1.0621993293262253,0.5988628058257364,PowerModels index: 1520,13833.75,46733.75,1.3333333333333333,TermStrip
bus_3549,275.0,QLD,1522,1.0576701309892378,0.7399694700878712,PowerModels index: 1522,13794.375,48234.375,1.3333333333333333,TermStrip
bus_3550,275.0,QLD,1523,1.0333039205606782,0.9232659497132047,PowerModels index: 1523,13781.25,50207.5,2.3333333333333335,TermStrip
bus_3554,275.0,QLD,1527,1.0272074711095325,0.8861047194317525,PowerModels index: 1527,13995.625,49218.75,0.6666666666666666,TermStrip
bus_3556,275.0,QLD,1529,1.0600477040099225,0.4862158644804521,PowerModels index: 1529,14065.625,46134.375,0.6666666666666666,TermStrip
bus_3557,275.0,QLD,1530,1.0385447236287,1.0041481153514276,PowerModels index: 1530,14153.125,51213.75,1.6666666666666667,TermStrip
bus_3558,275.0,QLD,1531,1.0556265742422064,0.7973355734843408,PowerModels index: 1531,13995.625,53138.75,1.6666666666666667,TermStrip
bus_3560,275.0,QLD,1533,1.063197518908151,0.491145820159919,PowerModels index: 1533,15229.375,44428.125,1.3333333333333333,TermStrip
bus_3561,275.0,QLD,1534,1.0395799062155262,0.6760509953894587,PowerModels index: 1534,12328.75,57058.75,2.0,TermStrip
bus_3563,330.0,QLD,1536,1.0602516925140375,0.5660181696596209,PowerModels index: 1536,17395.0,42083.125,0.6666666666666666,TermStrip
bus_3565,275.0,QLD,1538,1.0588278986088457,0.8522626829363346,PowerModels index: 1538,15347.5,52364.375,0.6666666666666666,TermStrip
bus_3567,275.0,QLD,1540,1.0600727481481458,0.43787720777286204,PowerModels index: 1540,14240.625,44738.75,0.6666666666666666,TermStrip
bus_3568,275.0,QLD,1541,1.0508630566964587,0.6771734771214044,PowerModels index: 1541,16331.875,44598.75,3.3333333333333335,TermStrip
bus_3569,275.0,QLD,1542,1.0523621819234963,0.894901298610727,PowerModels index: 1542,14717.5,51695.0,1.3333333333333333,TermStrip
bus_3570,275.0,QLD,1543,1.0594247540177588,0.39365383427274353,PowerModels index: 1543,15763.125,42546.875,0.6666666666666666,TermStrip
bus_3572,275.0,QLD,1545,1.0598842077039574,0.3986246004639395,PowerModels index: 1545,15163.75,41829.375,1.0,TermStrip
bus_3573,275.0,QLD,1546,1.0302235388848124,1.0614791608842504,PowerModels index: 1546,16423.75,48422.5,2.6666666666666665,TermStrip
bus_3582,275.0,QLD,1555,1.0611959350441298,0.3874528547285429,PowerModels index: 1555,13706.875,40814.375,0.6666666666666666,TermStrip
bus_3583,275.0,QLD,1556,1.0612735152405322,0.3864618188437316,PowerModels index: 1556,13671.875,40853.75,1.0,TermStrip
bus_3584,275.0,QLD,1557,1.053299234493907,0.5774884893545522,PowerModels index: 1557,11221.875,58353.75,1.6666666666666667,TermStrip
bus_3585,20.0,QLD,1558,1.0064999999997681,1.1476804520249382,PowerModels index: 1558,15513.75,50561.875,1.3333333333333333,TermStrip
bus_3586,20.0,QLD,1559,1.0042299999997855,1.1574455304958213,PowerModels index: 1559,15277.5,50666.875,1.3333333333333333,TermStrip
bus_3587,20.0,QLD,1560,0.9947799999996391,1.0782490655946975,PowerModels index: 1560,15360.625,50614.375,1.3333333333333333,TermStrip
bus_3588,20.0,QLD,1561,1.00247999999979,1.1599162025342926,PowerModels index: 1561,15452.5,50649.375,1.3333333333333333,TermStrip
bus_3589,275.0,QLD,1562,1.0648617155123072,0.42528090291256265,PowerModels index: 1562,14542.5,41628.125,2.0,TermStrip
bus_3591,275.0,QLD,1564,1.0536492981037135,0.7315439814691136,PowerModels index: 1564,13116.25,55186.25,2.0,TermStrip
bus_3593,275.0,QLD,1566,1.0610454520109465,0.46163400385120784,PowerModels index: 1566,15115.625,43868.125,2.0,TermStrip
bus_3595,275.0,QLD,1568,1.0585753021155468,0.435787337941857,PowerModels index: 1568,14726.25,43255.625,0.6666666666666666,TermStrip
bus_3596,275.0,QLD,1569,1.0501800287903813,0.5443407577629963,PowerModels index: 1569,11003.125,59377.5,1.0,TermStrip
bus_3597,275.0,QLD,1570,1.0504407502734079,0.542348405281042,PowerModels index: 1570,10955.0,59368.75,1.0,TermStrip
bus_3598,275.0,QLD,1571,1.0312093938003979,0.8918996894990426,PowerModels index: 1571,14673.75,48838.125,1.6666666666666667,TermStrip
bus_3601,275.0,QLD,1574,1.0638629713407313,0.4337561310072888,PowerModels index: 1574,14529.375,42236.25,1.0,TermStrip
bus_3604,275.0,QLD,1577,1.0335553205756436,0.9369974767314115,PowerModels index: 1577,13072.5,49669.375,1.3333333333333333,TermStrip
bus_3605,275.0,QLD,1578,1.0624804034763125,0.44859162926853363,PowerModels index: 1578,14485.625,43605.625,1.0,TermStrip
bus_3606,275.0,QLD,1579,1.0570367995882426,0.6354209507923525,PowerModels index: 1579,13457.5,47490.625,0.6666666666666666,TermStrip
bus_3607,275.0,QLD,1580,1.0561485638956767,0.7381055716111065,PowerModels index: 1580,19460.0,45696.875,1.3333333333333333,TermStrip
bus_3609,275.0,QLD,1582,1.059126456398943,0.7410511034853281,PowerModels index: 1582,20055.0,44585.625,1.6666666666666667,TermStrip
bus_3611,275.0,QLD,1584,1.0370597321930695,0.9610950890789584,PowerModels index: 1584,13623.75,50426.25,1.0,TermStrip
bus_3612,275.0,QLD,1585,1.054828266288986,0.7308039745516335,PowerModels index: 1585,19639.375,44865.625,0.6666666666666666,TermStrip
bus_3613,275.0,QLD,1586,1.0547772558188189,0.7307717493012568,PowerModels index: 1586,19630.625,44782.5,0.6666666666666666,TermStrip
bus_3614,275.0,QLD,1587,1.0436368126672984,0.636208445725543,PowerModels index: 1587,21713.125,47210.625,0.6666666666666666,TermStrip
bus_3615,275.0,QLD,1588,1.048452835790591,0.6823103132341176,PowerModels index: 1588,20514.375,46427.5,1.0,TermStrip
bus_3616,275.0,QLD,1589,1.0543145967770917,0.7189978750084522,PowerModels index: 1589,20282.5,46073.125,0.6666666666666666,TermStrip
bus_3617,275.0,QLD,1590,1.042144855951937,0.6224699284653467,PowerModels index: 1590,22706.25,47866.875,1.0,TermStrip
bus_3618,132.0,QLD,1591,1.0382246113267681,0.5948141871294883,PowerModels index: 1591,23301.25,48448.75,1.0,TermStrip
bus_3623,110.0,QLD,1596,1.0417897728865064,0.348056729471032,PowerModels index: 1596,14227.5,43522.5,1.0,TermStrip
bus_3624,275.0,QLD,1597,1.052099348636059,0.6950133055135684,PowerModels index: 1597,17688.125,46038.125,1.6666666666666667,TermStrip
bus_3625,110.0,QLD,1598,1.0385644359497237,0.5765972064369765,PowerModels index: 1598,12044.375,41755.0,1.0,TermStrip
bus_3626,132.0,QLD,1599,0.9685350983831894,0.666231188500209,PowerModels index: 1599,11519.375,56621.25,0.6666666666666666,TermStrip
bus_3628,132.0,QLD,1601,1.0155212294358598,0.5700860710525237,PowerModels index: 1601,9646.875,58957.5,0.6666666666666666,TermStrip
bus_3629,132.0,QLD,1602,1.0152639613016816,0.5700061432050194,PowerModels index: 1602,9603.125,59285.625,0.6666666666666666,TermStrip
bus_3633,110.0,QLD,1606,1.0497379833164973,0.3023700294710084,PowerModels index: 1606,12779.375,40188.75,2.3333333333333335,TermStrip
bus_3634,132.0,QLD,1607,1.03017765229874,0.6063001293877016,PowerModels index: 1607,11978.75,47866.875,1.0,TermStrip
bus_3635,110.0,QLD,1608,1.0303045144144383,0.2904332646079657,PowerModels index: 1608,14791.875,40560.625,1.0,TermStrip
bus_3640,275.0,QLD,1613,1.037183002392764,1.028321275108663,PowerModels index: 1613,15303.75,50238.125,2.0,TermStrip
bus_3642,66.0,QLD,1615,1.0374447783493908,0.6150365888887641,PowerModels index: 1615,13466.25,59740.625,2.3333333333333335,TermStrip
bus_3643,132.0,QLD,1616,1.0222185219794357,0.6400016243155037,PowerModels index: 1616,12722.5,59224.375,1.3333333333333333,TermStrip
bus_3644,11.0,QLD,1617,1.00848467674769,0.2922488261605751,PowerModels index: 1617,12731.25,43553.125,1.3333333333333333,TermStrip
bus_3645,11.0,QLD,1618,1.002265944978008,0.291745099629543,PowerModels index: 1618,12709.375,43461.25,1.3333333333333333,TermStrip
bus_3647,33.0,QLD,1620,1.0233697290315265,0.2983951552953413,PowerModels index: 1620,14135.625,43846.25,1.0,TermStrip
bus_3648,330.0,QLD,1621,1.0580095268548524,0.7182385815417125,PowerModels index: 1621,19998.125,43382.5,0.6666666666666666,TermStrip
bus_3650,330.0,QLD,1623,1.0546694817107265,0.6271887418988846,PowerModels index: 1623,20628.125,41514.375,1.0,TermStrip
bus_3651,132.0,QLD,1624,1.0473121158018779,0.6122776007400844,PowerModels index: 1624,20951.875,41711.25,1.0,TermStrip
bus_3652,330.0,QLD,1625,1.0597339806218262,0.6316113862469128,PowerModels index: 1625,18795.0,41763.75,1.3333333333333333,TermStrip
bus_3655,19.0,QLD,1628,1.0036599999993978,0.7015523368256344,PowerModels index: 1628,19595.625,42109.375,1.3333333333333333,TermStrip
bus_3656,19.0,QLD,1629,1.0050999999994,0.703678263390914,PowerModels index: 1629,19643.75,41877.5,1.6666666666666667,TermStrip
bus_3659,33.0,QLD,1632,0.979196900196547,0.6801604962139438,PowerModels index: 1632,15233.75,55916.875,1.6666666666666667,TermStrip
bus_4000,33.0,SA,1633,0.94445728953853,0.9138372102998322,PowerModels index: 1633,5066.25,24657.5,1.0,TermStrip
bus_4001,11.0,SA,1634,0.9863055770445682,0.748572007566802,PowerModels index: 1634,8706.25,19241.25,1.3333333333333333,TermStrip
bus_4002,275.0,SA,1635,1.0512629330519043,0.934580588158561,PowerModels index: 1635,6352.5,21336.875,0.6666666666666666,TermStrip
bus_4003,0.6899999999999998,SA,1636,0.9935200000002254,1.2728157733028602,PowerModels index: 1636,43.75,21026.25,0.6666666666666666,TermStrip
