elm_loc_name,con_bus1,elm_plini,elm_qlini,elm_outserv,msc_powermodels_index,elm_desc,grf_rCenterX,grf_rCenterY,grf_sSymNam,gco_rX,gco_rY
load_P_1429_2,bus_2218,0.204617755515501,-0.5711166389006191,0,320,PowerModels index: 320,19582.5,10342.5,d_load,"[19582.5, 19582.5]","[10342.5, 10360.0]"
load_P_1430_3,bus_2219,10.5265827927633,5.5661581038584,0,321,PowerModels index: 321,18326.875,10885.0,d_load,"[18326.875, 18326.875]","[10885.0, 10902.5]"
load_P_1430_4,bus_2220,118.5567821139808,14.131319954035709,0,322,PowerModels index: 322,19516.875,13973.75,d_load,"[19516.875, 19516.875]","[13973.75, 13991.25]"
load_P_1433_1,bus_2221,152.55996295632195,46.6389730812297,0,323,PowerModels index: 323,19600.0,10723.125,d_load,"[19600.0, 19600.0]","[10723.125, 10740.625]"
load_P_1435_1,bus_2222,2.5417889700699874,9.361101481391444,0,324,PowerModels index: 324,19897.5,10898.125,d_load,"[19897.5, 19897.5]","[10898.125, 10915.625]"
load_P_1435_2,bus_2224,330.69317943798796,104.07458328287463,0,325,PowerModels index: 325,22233.75,11598.125,d_load,"[22233.75, 22233.75]","[11598.125, 11615.625]"
load_P_1436_1G,bus_2225,17.0879305822702,0.872600366437994,0,326,PowerModels index: 326,19289.375,11077.5,d_load,"[19289.375, 19289.375]","[11077.5, 11095.0]"
load_P_1437_1,bus_2231,189.14303184906544,51.9688561840335,0,327,PowerModels index: 327,21914.375,11392.5,d_load,"[21914.375, 21914.375]","[11392.5, 11410.0]"
load_P_1438_1,bus_2232,226.57980219011802,53.20424326505001,0,328,PowerModels index: 328,21861.875,11392.5,d_load,"[21861.875, 21861.875]","[11392.5, 11410.0]"
load_P_1438_2,bus_2233,243.0495142466644,66.2045387597053,0,329,PowerModels index: 329,20466.25,10920.0,d_load,"[20466.25, 20466.25]","[10920.0, 10937.5]"
load_P_1438_3,bus_2234,36.2239385383779,8.35585038005672,0,330,PowerModels index: 330,21148.75,16463.125,d_load,"[21148.75, 21148.75]","[16463.125, 16480.625]"
load_P_1443_2,bus_2235,43.33486306107266,16.846471228743198,0,331,PowerModels index: 331,21389.375,16419.375,d_load,"[21389.375, 21389.375]","[16419.375, 16436.875]"
load_P_1443_3,bus_2236,103.47999373875709,15.980379844340142,0,332,PowerModels index: 332,19223.75,11939.375,d_load,"[19223.75, 19223.75]","[11939.375, 11956.875]"
load_P_1443_4,bus_2237,187.3983877116477,41.528475597832596,0,333,PowerModels index: 333,19271.875,12219.375,d_load,"[19271.875, 19271.875]","[12219.375, 12236.875]"
load_P_1443_5,bus_2238,12.0520965928636,3.06284855525251,0,334,PowerModels index: 334,19175.625,11326.875,d_load,"[19175.625, 19175.625]","[11326.875, 11344.375]"
load_P_1445_1,bus_2239,28.873070921786002,-2.418692135308307,0,335,PowerModels index: 335,18270.0,13776.875,d_load,"[18270.0, 18270.0]","[13776.875, 13794.375]"
load_P_1445_2,bus_2240,9.355448515778589,-1.4468051014922598,0,336,PowerModels index: 336,18217.5,13085.625,d_load,"[18217.5, 18217.5]","[13085.625, 13103.125]"
load_P_1451_2,bus_2241,289.74397982934295,39.00720513859349,0,337,PowerModels index: 337,22627.5,11480.0,d_load,"[22627.5, 22627.5]","[11480.0, 11497.5]"
load_P_1452_1,bus_2243,44.9090622685368,-2.120350672316546,0,338,PowerModels index: 338,19254.375,13781.25,d_load,"[19254.375, 19254.375]","[13781.25, 13798.75]"
load_P_1453_1,bus_2248,267.49271304763005,116.570094811121,0,339,PowerModels index: 339,19906.25,12057.5,d_load,"[19906.25, 19906.25]","[12057.5, 12075.0]"
load_P_1455_1,bus_2249,208.067374577714,70.02451123098248,0,340,PowerModels index: 340,19866.875,12005.0,d_load,"[19866.875, 19866.875]","[12005.0, 12022.5]"
load_P_1455_2,bus_2251,1.1865668324528298,-3.4068777325794595,0,341,PowerModels index: 341,21840.0,16314.375,d_load,"[21840.0, 21840.0]","[16314.375, 16331.875]"
load_P_1456_1,bus_2252,74.98616880916622,20.1776398486976,0,342,PowerModels index: 342,19621.875,10307.5,d_load,"[19621.875, 19621.875]","[10307.5, 10325.0]"
load_P_1456_2,bus_2255,19.938752185966038,0.0,0,343,PowerModels index: 343,23581.25,10167.5,d_load,"[23581.25, 23581.25]","[10167.5, 10185.0]"
load_P_1457_2,bus_2256,6.493231088791969,0.450657078794064,0,344,PowerModels index: 344,21770.0,16288.125,d_load,"[21770.0, 21770.0]","[16288.125, 16305.625]"
load_P_1459_1,bus_2257,13.219266937566271,6.411625216933708,0,345,PowerModels index: 345,21599.375,16358.125,d_load,"[21599.375, 21599.375]","[16358.125, 16375.625]"
load_P_1459_10,bus_2260,157.8125694470862,21.81459971450883,0,346,PowerModels index: 346,23778.125,10351.25,d_load,"[23778.125, 23778.125]","[10351.25, 10368.75]"
load_P_1459_11,bus_2262,92.77153486373922,8.48054292231733,0,347,PowerModels index: 347,23502.5,9686.25,d_load,"[23502.5, 23502.5]","[9686.25, 9703.75]"
load_P_1459_12,bus_2264,125.77465858915482,45.68180110603382,0,348,PowerModels index: 348,22308.125,11873.75,d_load,"[22308.125, 22308.125]","[11873.75, 11891.25]"
load_P_1459_2,bus_2266,6.635115039953961,0.390992249250412,0,349,PowerModels index: 349,17994.375,13418.125,d_load,"[17994.375, 17994.375]","[13418.125, 13435.625]"
load_P_1459_3,bus_2271,91.90029740851605,13.412241179768053,0,350,PowerModels index: 350,18843.125,15085.0,d_load,"[18843.125, 18843.125]","[15085.0, 15102.5]"
load_P_1459_5,bus_2272,307.208814631559,61.24244711803609,0,351,PowerModels index: 351,21739.375,10889.375,d_load,"[21739.375, 21739.375]","[10889.375, 10906.875]"
load_P_1459_6,bus_2273,163.97825275055789,36.2119666882158,0,352,PowerModels index: 352,21511.875,12866.875,d_load,"[21511.875, 21511.875]","[12866.875, 12884.375]"
load_P_1459_7,bus_2274,240.76320201148502,47.6937070925918,0,353,PowerModels index: 353,21564.375,12840.625,d_load,"[21564.375, 21564.375]","[12840.625, 12858.125]"
load_P_1459_8,bus_2275,238.10176668538202,38.2602275855889,0,354,PowerModels index: 354,20588.75,15968.75,d_load,"[20588.75, 20588.75]","[15968.75, 15986.25]"
load_P_1459_9,bus_2276,199.44462688039056,36.832832694997705,0,355,PowerModels index: 355,21529.375,15036.875,d_load,"[21529.375, 21529.375]","[15036.875, 15054.375]"
load_P_1463_1,bus_2277,196.2046264271701,39.8853895251268,0,356,PowerModels index: 356,22435.0,12061.875,d_load,"[22435.0, 22435.0]","[12061.875, 12079.375]"
load_P_1463_2,bus_2278,153.14663026529198,8.3328513422484,0,357,PowerModels index: 357,22400.0,11970.0,d_load,"[22400.0, 22400.0]","[11970.0, 11987.5]"
load_P_1464_1,bus_2279,152.3938899810094,37.2278137360008,0,358,PowerModels index: 358,22312.5,10635.625,d_load,"[22312.5, 22312.5]","[10635.625, 10653.125]"
load_P_1464_2,bus_2280,108.9168469911006,17.73653415581519,0,359,PowerModels index: 359,18462.5,11445.0,d_load,"[18462.5, 18462.5]","[11445.0, 11462.5]"
load_P_1467_1,bus_2284,177.64074572847602,42.2609093818087,0,360,PowerModels index: 360,21888.125,13374.375,d_load,"[21888.125, 21888.125]","[13374.375, 13391.875]"
load_P_1467_2,bus_2285,94.9355080157034,24.9918920543734,0,361,PowerModels index: 361,21857.5,13260.625,d_load,"[21857.5, 21857.5]","[13260.625, 13278.125]"
load_P_1474_1,bus_2286,8.93522284454042,-8.45543114831485,0,362,PowerModels index: 362,19005.0,14398.125,d_load,"[19005.0, 19005.0]","[14398.125, 14415.625]"
load_P_1474_2,bus_2287,65.7025899507664,12.462136546823,0,363,PowerModels index: 363,21840.0,14783.125,d_load,"[21840.0, 21840.0]","[14783.125, 14800.625]"
load_P_1475_1,bus_2289,203.21835046518396,47.0125214305811,0,364,PowerModels index: 364,21336.875,14144.375,d_load,"[21336.875, 21336.875]","[14144.375, 14161.875]"
load_P_1475_2,bus_2290,250.886682327865,75.2659098594328,0,365,PowerModels index: 365,21345.625,13986.875,d_load,"[21345.625, 21345.625]","[13986.875, 14004.375]"
load_P_1476_1,bus_2291,312.7942262876151,59.2539502974479,0,366,PowerModels index: 366,20728.75,11633.125,d_load,"[20728.75, 20728.75]","[11633.125, 11650.625]"
load_P_1476_2,bus_2293,49.9697314549242,9.64136439354392,0,367,PowerModels index: 367,21205.625,19149.375,d_load,"[21205.625, 21205.625]","[19149.375, 19166.875]"
load_P_1476_3,bus_2294,0.0956941313669085,-1.9854985006687202,0,368,PowerModels index: 368,19665.625,10298.75,d_load,"[19665.625, 19665.625]","[10298.75, 10316.25]"
load_P_1477_1,bus_2295,106.0663012333978,25.04063164428714,0,369,PowerModels index: 369,19551.875,11900.0,d_load,"[19551.875, 19551.875]","[11900.0, 11917.5]"
load_P_1477_2,bus_2298,26.0975788163319,4.072104130566631,0,370,PowerModels index: 370,19464.375,13991.25,d_load,"[19464.375, 19464.375]","[13991.25, 14008.75]"
load_P_1477_3,bus_2299,23.114235410739298,5.50902029942246,0,371,PowerModels index: 371,19556.25,14061.25,d_load,"[19556.25, 19556.25]","[14061.25, 14078.75]"
load_P_1479_1,bus_2300,53.90064672877951,29.370121235023973,0,372,PowerModels index: 372,19945.625,10924.375,d_load,"[19945.625, 19945.625]","[10924.375, 10941.875]"
load_P_1482_1,bus_2303,2.2201449029556897,0.542116818691604,0,373,PowerModels index: 373,16030.0,16550.625,d_load,"[16030.0, 16030.0]","[16550.625, 16568.125]"
load_P_1482_2,bus_2306,17.247020462386782,12.065841074548189,0,374,PowerModels index: 374,19280.625,13571.25,d_load,"[19280.625, 19280.625]","[13571.25, 13588.75]"
load_P_1482_3,bus_2311,9.811215991287451,-0.540092039891565,0,375,PowerModels index: 375,24014.375,8540.0,d_load,"[24014.375, 24014.375]","[8540.0, 8557.5]"
load_P_1482_5,bus_2312,27.073185452813416,1.079881497351173,0,376,PowerModels index: 376,22456.875,11484.375,d_load,"[22456.875, 22456.875]","[11484.375, 11501.875]"
load_P_1482_6,bus_2314,34.23133999622613,4.73765838458621,0,377,PowerModels index: 377,15946.875,14498.75,d_load,"[15946.875, 15946.875]","[14498.75, 14516.25]"
load_P_1482_7,bus_2315,14.660295680244632,6.05878974450347,0,378,PowerModels index: 378,18790.625,15001.875,d_load,"[18790.625, 18790.625]","[15001.875, 15019.375]"
load_P_1482_8,bus_2320,74.54525855479466,12.14236255814922,0,379,PowerModels index: 379,21599.375,12893.125,d_load,"[21599.375, 21599.375]","[12893.125, 12910.625]"
load_P_1484_1,bus_2322,0.21807601773063695,0.130920571727213,0,380,PowerModels index: 380,22010.625,14546.875,d_load,"[22010.625, 22010.625]","[14546.875, 14564.375]"
load_P_1484_2,bus_2323,0.209234947958402,0.12278174251318,0,381,PowerModels index: 381,21980.0,14459.375,d_load,"[21980.0, 21980.0]","[14459.375, 14476.875]"
load_P_1486_1,bus_2324,0.21457886436600204,0.12258108298135899,0,382,PowerModels index: 382,22050.0,14608.125,d_load,"[22050.0, 22050.0]","[14608.125, 14625.625]"
load_P_1486_2,bus_2325,0.19329879948198803,0.122600849593244,0,383,PowerModels index: 383,22036.875,14708.75,d_load,"[22036.875, 22036.875]","[14708.75, 14726.25]"
load_P_1488_1,bus_2326,25.9747980747282,7.58698890198376,0,384,PowerModels index: 384,20746.25,11331.25,d_load,"[20746.25, 20746.25]","[11331.25, 11348.75]"
load_P_1488_2,bus_2328,32.1558352832839,16.132912043721202,0,385,PowerModels index: 385,20820.625,11283.125,d_load,"[20820.625, 20820.625]","[11283.125, 11300.625]"
load_P_1490_1,bus_2332,25.327284327243504,8.39289081714982,0,386,PowerModels index: 386,21140.0,19018.125,d_load,"[21140.0, 21140.0]","[19018.125, 19035.625]"
load_P_1490_2,bus_2333,0.10484938732814,-0.0988192678010091,0,387,PowerModels index: 387,21301.875,18803.75,d_load,"[21301.875, 21301.875]","[18803.75, 18821.25]"
load_P_1491_1,bus_2334,0.09597261495422568,-0.0960365208331496,0,388,PowerModels index: 388,21262.5,18707.5,d_load,"[21262.5, 21262.5]","[18707.5, 18725.0]"
load_P_1491_2,bus_2335,11.15172447323142,5.853280208103355,0,389,PowerModels index: 389,21958.125,11685.625,d_load,"[21958.125, 21958.125]","[11685.625, 11703.125]"
load_P_1491_3,bus_2336,11.41564694619775,5.66524828921654,0,390,PowerModels index: 390,21896.875,11624.375,d_load,"[21896.875, 21896.875]","[11624.375, 11641.875]"
load_P_1491_4,bus_2337,10.4022201158452,2.55236077642562,0,391,PowerModels index: 391,20046.25,15010.625,d_load,"[20046.25, 20046.25]","[15010.625, 15028.125]"
load_P_1491_5,bus_2344,3.8686182659591104,2.4089230521896807,0,392,PowerModels index: 392,23944.375,9961.875,d_load,"[23944.375, 23944.375]","[9961.875, 9979.375]"
load_P_1492_1,bus_2348,464.72986456197435,94.32538326115818,0,393,PowerModels index: 393,15885.625,14555.625,d_load,"[15885.625, 15885.625]","[14555.625, 14573.125]"
load_P_1492_2,bus_2352,0.254900651419349,0.0515559675523546,0,394,PowerModels index: 394,21945.0,11580.625,d_load,"[21945.0, 21945.0]","[11580.625, 11598.125]"
load_P_1498_2,bus_3000,0.260013003669307,-3.3239035728246007,0,396,PowerModels index: 396,17027.5,53226.25,d_load,"[17027.5, 17027.5]","[53226.25, 53243.75]"
load_P_1499_1,bus_3004,9.73569056401728,2.3500431913510003,0,397,PowerModels index: 397,11598.125,58883.125,d_load,"[11598.125, 11598.125]","[58883.125, 58900.625]"
load_P_1499_2,bus_3005,4.62348153453078,7.25765923178541,0,398,PowerModels index: 398,11344.375,59176.25,d_load,"[11344.375, 11344.375]","[59176.25, 59193.75]"
load_P_1501_2,bus_3006,8.780934178645722,-5.299832362078181,0,399,PowerModels index: 399,11423.125,59241.875,d_load,"[11423.125, 11423.125]","[59241.875, 59259.375]"
load_P_1501_3,bus_3007,24.827333741672504,5.52732802267294,0,400,PowerModels index: 400,11628.75,41860.0,d_load,"[11628.75, 11628.75]","[41860.0, 41877.5]"
load_P_1501_4,bus_3008,2.48683959767888,-0.959026231092867,0,401,PowerModels index: 401,11335.625,51060.625,d_load,"[11335.625, 11335.625]","[51060.625, 51078.125]"
load_P_1502_1,bus_3011,37.9361193551301,5.13911492054295,0,402,PowerModels index: 402,11685.625,47022.5,d_load,"[11685.625, 11685.625]","[47022.5, 47040.0]"
load_P_1502_2,bus_3012,5.58108820901439,2.29674421937484,0,403,PowerModels index: 403,11440.625,47031.25,d_load,"[11440.625, 11440.625]","[47031.25, 47048.75]"
load_P_1504_1,bus_3013,7.04322950319638,2.45981465268456,0,404,PowerModels index: 404,11646.25,47245.625,d_load,"[11646.25, 11646.25]","[47245.625, 47263.125]"
load_P_1504_2,bus_3016,15.3900378169748,11.8335031690924,0,405,PowerModels index: 405,13724.375,42310.625,d_load,"[13724.375, 13724.375]","[42310.625, 42328.125]"
load_P_1504_3,bus_3019,7.668817096640631,-0.295914825022407,0,406,PowerModels index: 406,14455.0,47460.0,d_load,"[14455.0, 14455.0]","[47460.0, 47477.5]"
load_P_1507_1,bus_3020,79.8823462888885,36.8842467795345,0,407,PowerModels index: 407,14398.125,47875.625,d_load,"[14398.125, 14398.125]","[47875.625, 47893.125]"
load_P_1507_2,bus_3022,7.07437783976272,1.35382590689184,0,408,PowerModels index: 408,11738.125,47639.375,d_load,"[11738.125, 11738.125]","[47639.375, 47656.875]"
load_P_1508_1,bus_3023,24.9157356170635,11.467470581965571,0,409,PowerModels index: 409,12048.75,55282.5,d_load,"[12048.75, 12048.75]","[55282.5, 55300.0]"
load_P_1508_2,bus_3026,16.1757864933852,3.3093469356075897,0,410,PowerModels index: 410,18593.75,46016.25,d_load,"[18593.75, 18593.75]","[46016.25, 46033.75]"
load_P_1509_1,bus_3029,33.430511216844096,1.8258550293195972,0,411,PowerModels index: 411,12219.375,47468.75,d_load,"[12219.375, 12219.375]","[47468.75, 47486.25]"
load_P_1509_2,bus_3032,14.062288434931599,-2.45112358235521,0,412,PowerModels index: 412,10513.125,51091.25,d_load,"[10513.125, 10513.125]","[51091.25, 51108.75]"
load_P_1509_3,bus_3033,1.81125079850936,-2.60214330289713,0,413,PowerModels index: 413,11235.0,51673.125,d_load,"[11235.0, 11235.0]","[51673.125, 51690.625]"
load_P_1510_2,bus_3034,1.04031343215331,-0.9063463668111709,0,414,PowerModels index: 414,12385.625,48518.75,d_load,"[12385.625, 12385.625]","[48518.75, 48536.25]"
load_P_1510_4,bus_3035,68.7480104352174,12.9866376084909,0,415,PowerModels index: 415,12070.625,48807.5,d_load,"[12070.625, 12070.625]","[48807.5, 48825.0]"
load_P_1512_1,bus_3038,54.0118393974642,33.022617220802196,0,416,PowerModels index: 416,10290.0,50605.625,d_load,"[10290.0, 10290.0]","[50605.625, 50623.125]"
load_P_1513_1,bus_3039,3.1275597804050905,-0.457766438181046,0,417,PowerModels index: 417,17990.0,50929.375,d_load,"[17990.0, 17990.0]","[50929.375, 50946.875]"
load_P_1513_2,bus_3046,62.21852749079271,22.9226375778034,0,418,PowerModels index: 418,13466.25,52793.125,d_load,"[13466.25, 13466.25]","[52793.125, 52810.625]"
load_P_1515_5,bus_3049,45.2972273315787,12.83239761444702,0,419,PowerModels index: 419,15391.25,42721.875,d_load,"[15391.25, 15391.25]","[42721.875, 42739.375]"
load_P_1517_1,bus_3053,17.7377452820672,-0.8120322605654601,0,420,PowerModels index: 420,18825.625,51660.0,d_load,"[18825.625, 18825.625]","[51660.0, 51677.5]"
load_P_1518_1,bus_3055,47.7676601507822,9.02384231187385,0,421,PowerModels index: 421,18598.125,52386.25,d_load,"[18598.125, 18598.125]","[52386.25, 52403.75]"
load_P_1518_2,bus_3057,23.836942642017902,8.62703598491233,0,422,PowerModels index: 422,13076.875,42161.875,d_load,"[13076.875, 13076.875]","[42161.875, 42179.375]"
load_P_1519_1,bus_3058,4.524596690456799,0.590389267816907,0,423,PowerModels index: 423,12075.0,44165.625,d_load,"[12075.0, 12075.0]","[44165.625, 44183.125]"
load_P_1519_2,bus_3059,46.575210781880806,3.59709528598431,0,424,PowerModels index: 424,11668.125,44323.125,d_load,"[11668.125, 11668.125]","[44323.125, 44340.625]"
load_P_1522_5,bus_3062,61.5488392405573,4.59941439625202,0,425,PowerModels index: 425,17141.25,53191.25,d_load,"[17141.25, 17141.25]","[53191.25, 53208.75]"
load_P_1524_6,bus_3064,2.3649401822946,-0.29877703061956,0,426,PowerModels index: 426,12320.0,54840.625,d_load,"[12320.0, 12320.0]","[54840.625, 54858.125]"
load_P_1527_1,bus_3066,30.311047289708597,8.8233872045598,0,427,PowerModels index: 427,13912.5,54298.125,d_load,"[13912.5, 13912.5]","[54298.125, 54315.625]"
load_P_1527_2,bus_3070,67.4622559882222,15.451166156671006,0,428,PowerModels index: 428,14756.875,56153.125,d_load,"[14756.875, 14756.875]","[56153.125, 56170.625]"
load_P_1528_3,bus_3071,30.927028901102897,8.522199174101647,0,429,PowerModels index: 429,11204.375,56923.125,d_load,"[11204.375, 11204.375]","[56923.125, 56940.625]"
load_P_1529_2,bus_3074,17.37223573912071,2.0510445618240634,0,430,PowerModels index: 430,13623.75,41483.75,d_load,"[13623.75, 13623.75]","[41483.75, 41501.25]"
load_P_1530_1,bus_3075,56.633872172239194,40.263844985512996,0,431,PowerModels index: 431,13295.625,41461.875,d_load,"[13295.625, 13295.625]","[41461.875, 41479.375]"
load_P_1531_5,bus_3076,25.90526013294844,8.45952076368862,0,432,PowerModels index: 432,13658.75,59132.5,d_load,"[13658.75, 13658.75]","[59132.5, 59150.0]"
load_P_1534_1,bus_3081,9.526357261584142,2.6105207456925896,0,433,PowerModels index: 433,11445.0,60440.625,d_load,"[11445.0, 11445.0]","[60440.625, 60458.125]"
load_P_1534_2,bus_3082,0.00515912280860357,0.0,0,434,PowerModels index: 434,9165.625,59675.0,d_load,"[9165.625, 9165.625]","[59675.0, 59692.5]"
load_P_1534_3,bus_3085,21.2390310211436,5.22193309465209,0,435,PowerModels index: 435,11418.75,61578.125,d_load,"[11418.75, 11418.75]","[61578.125, 61595.625]"
load_P_1535_1,bus_3087,45.6369155925745,14.148172489705999,0,436,PowerModels index: 436,10237.5,61110.0,d_load,"[10237.5, 10237.5]","[61110.0, 61127.5]"
load_P_1538_1,bus_3090,17.70906807249,-1.9028282424610101,0,437,PowerModels index: 437,9935.625,61407.5,d_load,"[9935.625, 9935.625]","[61407.5, 61425.0]"
load_P_1544_5,bus_3091,18.549044800223598,-1.9804959816422298,0,438,PowerModels index: 438,10456.25,61696.25,d_load,"[10456.25, 10456.25]","[61696.25, 61713.75]"
load_P_1546_6,bus_3095,51.3048517856447,0.9297110162096099,0,439,PowerModels index: 439,9152.5,59325.0,d_load,"[9152.5, 9152.5]","[59325.0, 59342.5]"
load_P_1547_1,bus_3100,22.558757561094303,5.17920890124691,0,440,PowerModels index: 440,13422.5,42227.5,d_load,"[13422.5, 13422.5]","[42227.5, 42245.0]"
load_P_1547_2,bus_3103,72.6027510219411,10.985017106572899,0,441,PowerModels index: 441,11186.875,48151.25,d_load,"[11186.875, 11186.875]","[48151.25, 48168.75]"
load_P_1548_1,bus_3107,22.5466758786639,-1.34588007259518,0,442,PowerModels index: 442,13208.125,53025.0,d_load,"[13208.125, 13208.125]","[53025.0, 53042.5]"
load_P_1548_2,bus_3110,18.3283448005316,0.650674314169446,0,443,PowerModels index: 443,14805.0,55553.75,d_load,"[14805.0, 14805.0]","[55553.75, 55571.25]"
load_P_1548_3,bus_3112,7.181646446851831,1.6746792132735298,0,444,PowerModels index: 444,13619.375,55160.0,d_load,"[13619.375, 13619.375]","[55160.0, 55177.5]"
load_P_1548_4,bus_3113,6.2870313187832,3.1347044809380495,0,445,PowerModels index: 445,13741.875,55168.75,d_load,"[13741.875, 13741.875]","[55168.75, 55186.25]"
load_P_1548_5,bus_3115,24.8067275092972,-0.5984451652383431,0,446,PowerModels index: 446,11453.75,56070.0,d_load,"[11453.75, 11453.75]","[56070.0, 56087.5]"
load_P_1548_6,bus_3116,58.70961496656689,13.681620119169768,0,447,PowerModels index: 447,12306.875,46926.25,d_load,"[12306.875, 12306.875]","[46926.25, 46943.75]"
load_P_1549_4,bus_3118,12.2861720269851,0.29849594164732807,0,448,PowerModels index: 448,15907.5,53606.875,d_load,"[15907.5, 15907.5]","[53606.875, 53624.375]"
load_P_1550_3,bus_3121,0.0,0.0,1,449,PowerModels index: 449,15557.5,53685.625,d_load,"[15557.5, 15557.5]","[53685.625, 53703.125]"
load_P_1553_3,bus_3122,30.0722346170119,4.050884320829811,0,450,PowerModels index: 450,11965.625,51161.25,d_load,"[11965.625, 11965.625]","[51161.25, 51178.75]"
load_P_1553_4,bus_3124,18.59483333485271,7.6610123497149,0,451,PowerModels index: 451,11790.625,39593.75,d_load,"[11790.625, 11790.625]","[39593.75, 39611.25]"
load_P_1554_1,bus_3125,17.34450142873451,8.71794102822826,0,452,PowerModels index: 452,11790.625,39707.5,d_load,"[11790.625, 11790.625]","[39707.5, 39725.0]"
load_P_1555_1,bus_3126,7.051195327467939,-0.193884178765817,0,453,PowerModels index: 453,22627.5,47963.125,d_load,"[22627.5, 22627.5]","[47963.125, 47980.625]"
load_P_1556_1,bus_3128,1.3590159784473437,0.435790841106189,0,454,PowerModels index: 454,12215.0,58633.75,d_load,"[12215.0, 12215.0]","[58633.75, 58651.25]"
load_P_1557_1,bus_3130,27.349202350283598,9.1831444198072,0,455,PowerModels index: 455,12083.75,42831.25,d_load,"[12083.75, 12083.75]","[42831.25, 42848.75]"
load_P_1557_2,bus_3132,7.888747577803771,2.14984633136205,0,456,PowerModels index: 456,13006.875,43579.375,d_load,"[13006.875, 13006.875]","[43579.375, 43596.875]"
load_P_1558_1,bus_3133,5.95127617658847,0.006979453062498941,0,457,PowerModels index: 457,13050.625,43693.125,d_load,"[13050.625, 13050.625]","[43693.125, 43710.625]"
load_P_1558_2,bus_3135,23.17025865262,2.8409243628874403,0,458,PowerModels index: 458,13168.75,39869.375,d_load,"[13168.75, 13168.75]","[39869.375, 39886.875]"
load_P_1559_1,bus_3136,25.058154548830398,5.5447061880223405,0,459,PowerModels index: 459,13129.375,39974.375,d_load,"[13129.375, 13129.375]","[39974.375, 39991.875]"
load_P_1560_2,bus_3137,46.1540881953276,-4.7034400108929795,0,460,PowerModels index: 460,19963.125,47180.0,d_load,"[19963.125, 19963.125]","[47180.0, 47197.5]"
load_P_1560_3,bus_3142,35.137669799740294,1.842055573573844,0,461,PowerModels index: 461,13120.625,59276.875,d_load,"[13120.625, 13120.625]","[59276.875, 59294.375]"
load_P_1561_1,bus_3145,29.795506208285698,8.59285198678589,0,462,PowerModels index: 462,10731.875,61171.25,d_load,"[10731.875, 10731.875]","[61171.25, 61188.75]"
load_P_1563_1,bus_3149,1.35133675814392,-14.844862023360998,0,463,PowerModels index: 463,15968.75,53296.25,d_load,"[15968.75, 15968.75]","[53296.25, 53313.75]"
load_P_1563_2,bus_3152,1.34802927457504,-7.41469687042199,0,464,PowerModels index: 464,12613.125,52906.875,d_load,"[12613.125, 12613.125]","[52906.875, 52924.375]"
load_P_1567_1,bus_3154,0.176659434401989,0.0,0,465,PowerModels index: 465,20571.25,47363.75,d_load,"[20571.25, 20571.25]","[47363.75, 47381.25]"
load_P_1568_1,bus_3155,4.54275251405905,0.0,0,466,PowerModels index: 466,20514.375,47433.75,d_load,"[20514.375, 20514.375]","[47433.75, 47451.25]"
load_P_1568_2,bus_3156,0.169302481564041,0.0,0,467,PowerModels index: 467,20308.75,47403.125,d_load,"[20308.75, 20308.75]","[47403.125, 47420.625]"
load_P_1572_1,bus_3157,0.7257241182010621,-2.56847391403113,0,468,PowerModels index: 468,11690.0,50330.0,d_load,"[11690.0, 11690.0]","[50330.0, 50347.5]"
load_P_1573_2,bus_3159,1.92557989855413,-22.203619719165403,0,469,PowerModels index: 469,14936.25,55501.25,d_load,"[14936.25, 14936.25]","[55501.25, 55518.75]"
load_P_1573_3,bus_3160,2.783507180151714,-14.38635413850714,0,470,PowerModels index: 470,14385.0,54648.125,d_load,"[14385.0, 14385.0]","[54648.125, 54665.625]"
load_P_1574_1,bus_3162,9.343474606749409,-12.0552097676729,0,471,PowerModels index: 471,13593.125,54919.375,d_load,"[13593.125, 13593.125]","[54919.375, 54936.875]"
load_P_1574_2,bus_3163,11.48143100589393,2.2075569995827458,0,472,PowerModels index: 472,15426.25,41103.125,d_load,"[15426.25, 15426.25]","[41103.125, 41120.625]"
load_P_1574_3,bus_3165,2.5342752929753605,-18.7195328405197,0,473,PowerModels index: 473,13208.125,54311.25,d_load,"[13208.125, 13208.125]","[54311.25, 54328.75]"
load_P_1575_1,bus_3168,1.5532976658708,-15.693653757575898,0,474,PowerModels index: 474,14962.5,53725.0,d_load,"[14962.5, 14962.5]","[53725.0, 53742.5]"
load_P_1575_2,bus_3169,0.0951937989192083,-6.814040370354431,0,475,PowerModels index: 475,12534.375,55098.75,d_load,"[12534.375, 12534.375]","[55098.75, 55116.25]"
load_P_1575_3,bus_3170,3.49248374232836,1.0473580844592298,0,476,PowerModels index: 476,14109.375,42205.625,d_load,"[14109.375, 14109.375]","[42205.625, 42223.125]"
load_P_1576_3,bus_3171,21.888100493378897,9.40893772218851,0,477,PowerModels index: 477,14017.5,41912.5,d_load,"[14017.5, 14017.5]","[41912.5, 41930.0]"
load_P_1576_4,bus_3173,0.19611612309236082,0.16626221270877825,0,478,PowerModels index: 478,12293.75,47123.125,d_load,"[12293.75, 12293.75]","[47123.125, 47140.625]"
load_P_1577_1,bus_3174,0.20641770398709902,-1.2159039770923492,0,479,PowerModels index: 479,11558.75,47105.625,d_load,"[11558.75, 11558.75]","[47105.625, 47123.125]"
