elm_loc_name,elm_desc,con_bus1,con_bus2,elm_outserv,elm_dline,typ_uline,typ_rline,typ_xline,typ_bline,msc_powermodels_index,grf_rCenterX,grf_rCenterY,grf_sSymNam,gco_1_rX,gco_1_rY,gco_2_rX,gco_2_rY
branch_354,"PowerModels index: 354
f_bus: bus_1343
t_bus: bus_1372
name: line_1343_to_1372_1_cp",bus_1343,bus_1372,0,1.0,132.0,0.2523555812487785,0.5532742988407265,584.237566167539,354,24045.0,27580.0,d_lin,"[24045.0, 24272.5, 24272.5]","[27580.0, 27658.75, 27658.75]","[24045.0, 23817.5, 23817.5]","[27580.0, 27501.25, 27501.25]"
branch_355,"PowerModels index: 355
f_bus: bus_1344
t_bus: bus_1349
name: line_1344_to_1349_1_cp",bus_1344,bus_1349,0,1.0,132.0,0.1656573075677231,0.5807110113025694,395.3990630096259,355,24322.8125,27230.0,d_lin,"[24322.8125, 24329.375, 24329.375]","[27230.0, 27343.75, 27343.75]","[24322.8125, 24316.25, 24316.25]","[27230.0, 27116.25, 27116.25]"
branch_356,"PowerModels index: 356
f_bus: bus_1344
t_bus: bus_1373
name: line_1344_to_1373_2_cp",bus_1344,bus_1373,0,1.0,132.0,0.2577639610132329,0.5613257548548074,555.5124950983891,356,24069.0625,27341.5625,d_lin,"[24069.0625, 24311.875, 24311.875]","[27341.5625, 27343.75, 27343.75]","[24069.0625, 23826.25, 23826.25]","[27341.5625, 27339.375, 27339.375]"
branch_359,"PowerModels index: 359
f_bus: bus_1347
t_bus: bus_1173
name: line_1347_to_1628_2_cp",bus_1347,bus_1173,0,1.0,132.0,0.3416346276779978,1.3410425357825297,85.70212051338137,359,28295.3125,40460.0,d_lin,"[28295.3125, 28752.5, 28752.5]","[40460.0, 40652.5, 40652.5]","[28295.3125, 27838.125, 27838.125]","[40460.0, 40267.5, 40267.5]"
branch_36,"PowerModels index: 36
f_bus: bus_1100
t_bus: bus_1066
name: line_1100_to_1144_1_cp",bus_1100,bus_1066,0,1.0,330.0,6.143042953761814,58.88618074365914,713.7667111590623,36,21273.4375,31283.4375,d_lin,"[21273.4375, 21770.0, 21770.0]","[31283.4375, 31933.125, 31933.125]","[21273.4375, 20776.875, 20776.875]","[31283.4375, 30633.75, 30633.75]"
branch_361,"PowerModels index: 361
f_bus: bus_1350
t_bus: bus_1169
name: line_1350_to_1368_1_cp_merged_with_line_1352_to_1368_2_cp",bus_1350,bus_1169,0,1.0,132.0,0.29013553190065794,0.8081242215335216,590.433144992041,361,24272.5,26941.25,d_lin,"[24272.5, 25160.625, 25160.625]","[26941.25, 26936.875, 26936.875]","[24272.5, 23384.375, 23384.375]","[26941.25, 26945.625, 26945.625]"
branch_362,"PowerModels index: 362
f_bus: bus_1169
t_bus: bus_1486
name: line_1352_to_1486_1_cp",bus_1169,bus_1486,0,1.0,132.0,0.10409364801413735,0.7779531540402713,430.07267826556176,362,23920.3125,26877.8125,d_lin,"[23920.3125, 23366.875, 23366.875]","[26877.8125, 26945.625, 26945.625]","[23920.3125, 24473.75, 24473.75]","[26877.8125, 26810.0, 26810.0]"
branch_367,"PowerModels index: 367
f_bus: bus_1354
t_bus: bus_1627
name: line_1354_to_1627_1_cp",bus_1354,bus_1627,0,1.0,132.0,0.15047320012962018,0.49020020859789415,335.58646086875984,367,16229.0625,30937.8125,d_lin,"[16229.0625, 16126.25, 16126.25]","[30937.8125, 30887.5, 30887.5]","[16229.0625, 16331.875, 16331.875]","[30937.8125, 30988.125, 30988.125]"
branch_368,"PowerModels index: 368
f_bus: bus_1354
t_bus: bus_1234
name: line_1355_to_1370_1_cp",bus_1354,bus_1234,0,1.0,132.0,0.09930424341064728,0.5482817156942618,1496.7508904708677,368,17031.875,30918.125,d_lin,"[17031.875, 16135.0, 16135.0]","[30918.125, 30887.5, 30887.5]","[17031.875, 17928.75, 17928.75]","[30918.125, 30948.75, 30948.75]"
branch_369,"PowerModels index: 369
f_bus: bus_1356
t_bus: bus_1464
name: line_1356_to_1464_1_cp",bus_1356,bus_1464,0,1.0,132.0,4.755629991057741,16.879674726971192,150.62656654327185,369,23439.0625,35820.3125,d_lin,"[23439.0625, 23318.75, 23318.75]","[35820.3125, 35717.5, 35717.5]","[23439.0625, 23559.375, 23559.375]","[35820.3125, 35923.125, 35923.125]"
branch_370,"PowerModels index: 370
f_bus: bus_1358
t_bus: bus_1593
name: line_1358_to_1593_1_cp",bus_1358,bus_1593,0,1.0,132.0,3.4364766897403567,8.648391928199311,645.4579603539312,370,30598.75,41857.8125,d_lin,"[30598.75, 30375.625, 30375.625]","[41857.8125, 41768.125, 41768.125]","[30598.75, 30821.875, 30821.875]","[41857.8125, 41947.5, 41947.5]"
branch_372,"PowerModels index: 372
f_bus: bus_1360
t_bus: bus_1593
name: line_1360_to_1593_1_cp",bus_1360,bus_1593,0,1.0,132.0,8.493338771429913,21.508952456079264,161.4902737932713,372,30983.75,41980.3125,d_lin,"[30983.75, 31154.375, 31154.375]","[41980.3125, 42013.125, 42013.125]","[30983.75, 30813.125, 30813.125]","[41980.3125, 41947.5, 41947.5]"
branch_374,"PowerModels index: 374
f_bus: bus_1351
t_bus: bus_1444
name: line_1363_to_1444_1_cp",bus_1351,bus_1444,0,1.0,132.0,3.1520165492202312,8.55565911443753,60.37691330384986,374,25515.0,37574.6875,d_lin,"[25515.0, 25291.875, 25291.875]","[37574.6875, 37397.5, 37397.5]","[25515.0, 25738.125, 25738.125]","[37574.6875, 37751.875, 37751.875]"
branch_375,"PowerModels index: 375
f_bus: bus_1351
t_bus: bus_1473
name: line_1363_to_1473_1_cp",bus_1351,bus_1473,0,1.0,132.0,6.277139068191922,18.419817547643266,129.57403386914828,375,24740.625,36935.9375,d_lin,"[24740.625, 25300.625, 25300.625]","[36935.9375, 37397.5, 37397.5]","[24740.625, 24180.625, 24180.625]","[36935.9375, 36474.375, 36474.375]"
branch_376,"PowerModels index: 376
f_bus: bus_1364
t_bus: bus_1397
name: line_1364_to_1397_1_cp",bus_1364,bus_1397,0,1.0,132.0,0.04575157395489762,0.33927696817799474,471.0932866832041,376,21973.4375,36559.6875,d_lin,"[21973.4375, 22106.875, 22106.875]","[36559.6875, 36828.75, 36828.75]","[21973.4375, 21840.0, 21840.0]","[36559.6875, 36290.625, 36290.625]"
branch_377,"PowerModels index: 377
f_bus: bus_1369
t_bus: bus_1654
name: line_1369_to_1654_2_cp",bus_1369,bus_1654,0,1.0,33.0,0.1090798078183707,0.15356754070304482,5403.042841526949,377,15424.0625,31189.375,d_lin,"[15424.0625, 15719.375, 15719.375]","[31189.375, 31189.375, 31189.375]","[15424.0625, 15128.75, 15128.75]","[31189.375, 31189.375, 31189.375]"
branch_378,"PowerModels index: 378
f_bus: bus_1369
t_bus: bus_1655
name: line_1369_to_1655_1_cp",bus_1369,bus_1655,0,1.0,33.0,0.11041974282656415,0.15088848883883477,5447.414413850101,378,15450.3125,31241.875,d_lin,"[15450.3125, 15728.125, 15728.125]","[31241.875, 31189.375, 31189.375]","[15450.3125, 15172.5, 15172.5]","[31241.875, 31294.375, 31294.375]"
branch_38,"PowerModels index: 38
f_bus: bus_1102
t_bus: bus_1103
name: line_1102_to_1103_1_cp",bus_1102,bus_1103,0,1.0,330.0,2.6643680534011427,21.07317159224372,209.68412059275863,38,24025.3125,24058.125,d_lin,"[24025.3125, 23935.625, 23935.625]","[24058.125, 24622.5, 24622.5]","[24025.3125, 24115.0, 24115.0]","[24058.125, 23493.75, 23493.75]"
branch_380,"PowerModels index: 380
f_bus: bus_1234
t_bus: bus_1627
name: line_1370_to_1627_1_cp",bus_1234,bus_1627,0,1.0,132.0,0.2678241892581072,0.608617746316289,2620.615643538068,380,17130.3125,30968.4375,d_lin,"[17130.3125, 17920.0, 17920.0]","[30968.4375, 30948.75, 30948.75]","[17130.3125, 16340.625, 16340.625]","[30968.4375, 30988.125, 30988.125]"
branch_382,"PowerModels index: 382
f_bus: bus_1375
t_bus: bus_1400
name: line_1375_to_1400_1_cp",bus_1375,bus_1400,0,1.0,132.0,3.476551852739848,10.709103907157491,80.9039878623674,382,18462.5,27437.8125,d_lin,"[18462.5, 18278.75, 18278.75]","[27437.8125, 27068.125, 27068.125]","[18462.5, 18646.25, 18646.25]","[27437.8125, 27807.5, 27807.5]"
branch_383,"PowerModels index: 383
f_bus: bus_1375
t_bus: bus_1433
name: line_1375_to_1433_1_cp",bus_1375,bus_1433,0,1.0,132.0,12.027349680372064,30.716903099321502,248.23451075557836,383,18617.8125,26932.5,d_lin,"[18617.8125, 18296.25, 18296.25]","[26932.5, 27068.125, 27068.125]","[18617.8125, 18939.375, 18939.375]","[26932.5, 26796.875, 26796.875]"
branch_384,"PowerModels index: 384
f_bus: bus_1378
t_bus: bus_1377
name: line_1378_to_1381_1_cp",bus_1378,bus_1377,0,1.0,132.0,0.7113848175680088,2.0188106111196866,17.55262837656307,384,15776.25,27838.125,d_lin,"[15776.25, 15793.75, 15793.75]","[27838.125, 27781.25, 27781.25]","[15776.25, 15758.75, 15758.75]","[27838.125, 27895.0, 27895.0]"
branch_385,"PowerModels index: 385
f_bus: bus_1190
t_bus: bus_1406
name: line_1379_to_1406_1_cp",bus_1190,bus_1406,0,1.0,132.0,0.14380349507464696,1.11081908015639,69.62406022984192,385,20017.8125,31252.8125,d_lin,"[20017.8125, 20107.5, 20107.5]","[31252.8125, 31145.625, 31145.625]","[20017.8125, 19928.125, 19928.125]","[31252.8125, 31360.0, 31360.0]"
branch_386,"PowerModels index: 386
f_bus: bus_1377
t_bus: bus_1435
name: line_1381_to_1435_1_cp",bus_1377,bus_1435,0,1.0,132.0,26.241733024413733,56.81186428396769,347.613321320381,386,15804.6875,27940.9375,d_lin,"[15804.6875, 15750.0, 15750.0]","[27940.9375, 27895.0, 27895.0]","[15804.6875, 15859.375, 15859.375]","[27940.9375, 27986.875, 27986.875]"
branch_387,"PowerModels index: 387
f_bus: bus_1387
t_bus: bus_1163
name: line_1387_to_1541_4_cp",bus_1387,bus_1163,0,1.0,132.0,0.16273594552218093,0.3923658656003068,474.80124919053657,387,23211.5625,26928.125,d_lin,"[23211.5625, 22697.5, 22697.5]","[26928.125, 26985.0, 26985.0]","[23211.5625, 23725.625, 23725.625]","[26928.125, 26871.25, 26871.25]"
branch_388,"PowerModels index: 388
f_bus: bus_1388
t_bus: bus_1163
name: line_1388_to_1541_2_cp",bus_1388,bus_1163,0,1.0,132.0,0.1649197593315719,0.4037649252138893,444.46953168636816,388,23198.4375,26897.5,d_lin,"[23198.4375, 22680.0, 22680.0]","[26897.5, 26923.75, 26923.75]","[23198.4375, 23716.875, 23716.875]","[26897.5, 26871.25, 26871.25]"
branch_389,"PowerModels index: 389
f_bus: bus_1163
t_bus: bus_1281
name: line_1390_to_1541_1_cp_merged_with_line_1280_to_1390_1_cp_merged_with_line_1280_to_1281_1_pi",bus_1163,bus_1281,0,1.0,132.0,0.1913819074264721,8.014957941843193,674.8530658788403,389,22693.125,26586.875,d_lin,"[22693.125, 23725.625, 23725.625]","[26586.875, 26871.25, 26871.25]","[22693.125, 21660.625, 21660.625]","[26586.875, 26302.5, 26302.5]"
branch_39,"PowerModels index: 39
f_bus: bus_1102
t_bus: bus_1114
name: line_1102_to_1114_1_cp",bus_1102,bus_1114,0,1.0,330.0,5.969422985088143,43.495653054903435,440.52735477904025,39,23557.1875,25138.75,d_lin,"[23557.1875, 23926.875, 23926.875]","[25138.75, 24622.5, 24622.5]","[23557.1875, 23187.5, 23187.5]","[25138.75, 25655.0, 25655.0]"
branch_390,"PowerModels index: 390
f_bus: bus_1289
t_bus: bus_1393
name: line_1391_to_1393_1_cp",bus_1289,bus_1393,0,1.0,132.0,0.14437832698087508,0.6668816364111442,1028.1708559123733,390,21183.75,27094.375,d_lin,"[21183.75, 22023.75, 22023.75]","[27094.375, 27041.875, 27041.875]","[21183.75, 20343.75, 20343.75]","[27094.375, 27146.875, 27146.875]"
branch_391,"PowerModels index: 391
f_bus: bus_1289
t_bus: bus_1478
name: line_1391_to_1478_1_cp",bus_1289,bus_1478,0,1.0,132.0,0.203673050067329,0.7881667658881533,1634.444430197864,391,21216.5625,27081.25,d_lin,"[21216.5625, 22015.0, 22015.0]","[27081.25, 27041.875, 27041.875]","[21216.5625, 20418.125, 20418.125]","[27081.25, 27120.625, 27120.625]"
branch_392,"PowerModels index: 392
f_bus: bus_1392
t_bus: bus_1419
name: line_1392_to_1419_1_cp",bus_1392,bus_1419,0,1.0,132.0,2.1390579568058015,5.070217252927797,40.095293280476945,392,27256.25,38825.9375,d_lin,"[27256.25, 27125.0, 27125.0]","[38825.9375, 38605.0, 38605.0]","[27256.25, 27387.5, 27387.5]","[38825.9375, 39046.875, 39046.875]"
branch_393,"PowerModels index: 393
f_bus: bus_1396
t_bus: bus_1416
name: line_1396_to_1416_1_cp",bus_1396,bus_1416,0,1.0,132.0,1.0016674282247389,4.050895860308023,39.954886924281084,393,25101.5625,35634.375,d_lin,"[25101.5625, 24963.75, 24963.75]","[35634.375, 35555.625, 35555.625]","[25101.5625, 25239.375, 25239.375]","[35634.375, 35713.125, 35713.125]"
branch_394,"PowerModels index: 394
f_bus: bus_1396
t_bus: bus_1456
name: line_1396_to_1456_1_cp",bus_1396,bus_1456,0,1.0,132.0,3.1123465735792193,18.57532051935032,136.064681144659,394,25027.1875,35527.1875,d_lin,"[25027.1875, 24990.0, 24990.0]","[35527.1875, 35555.625, 35555.625]","[25027.1875, 25064.375, 25064.375]","[35527.1875, 35498.75, 35498.75]"
branch_395,"PowerModels index: 395
f_bus: bus_1397
t_bus: bus_1621
name: line_1397_to_1621_1_cp",bus_1397,bus_1621,0,1.0,132.0,0.6518541969835004,4.156818813955679,287.52976780072294,395,21741.5625,35986.5625,d_lin,"[21741.5625, 21857.5, 21857.5]","[35986.5625, 36290.625, 36290.625]","[21741.5625, 21625.625, 21625.625]","[35986.5625, 35682.5, 35682.5]"
branch_396,"PowerModels index: 396
f_bus: bus_1397
t_bus: bus_1630
name: line_1397_to_1630_1_cp",bus_1397,bus_1630,0,1.0,132.0,0.37621049130191514,2.0170828866758037,299.8439582238113,396,21802.8125,36194.375,d_lin,"[21802.8125, 21848.75, 21848.75]","[36194.375, 36290.625, 36290.625]","[21802.8125, 21756.875, 21756.875]","[36194.375, 36098.125, 36098.125]"
branch_397,"PowerModels index: 397
f_bus: bus_1400
t_bus: bus_1428
name: line_1400_to_1429_1_cp",bus_1400,bus_1428,0,1.0,132.0,5.83518190438622,11.261801238848317,85.75256125635555,397,18565.3125,28166.25,d_lin,"[18565.3125, 18646.25, 18646.25]","[28166.25, 27807.5, 27807.5]","[18565.3125, 18484.375, 18484.375]","[28166.25, 28525.0, 28525.0]"
branch_398,"PowerModels index: 398
f_bus: bus_1401
t_bus: bus_1178
name: line_1401_to_1425_1_cp",bus_1401,bus_1178,0,1.0,132.0,1.1497115601248244,4.6136180444690105,33.585008802419416,398,19628.4375,29605.625,d_lin,"[19628.4375, 19166.875, 19166.875]","[29605.625, 30248.75, 30248.75]","[19628.4375, 20090.0, 20090.0]","[29605.625, 28962.5, 28962.5]"
branch_399,"PowerModels index: 399
f_bus: bus_1402
t_bus: bus_1423
name: line_1402_to_1423_1_cp",bus_1402,bus_1423,0,1.0,132.0,20.690597465111676,41.80573868660834,310.09306956510534,399,26147.1875,37450.0,d_lin,"[26147.1875, 26490.625, 26490.625]","[37450.0, 37725.625, 37725.625]","[26147.1875, 25803.75, 25803.75]","[37450.0, 37174.375, 37174.375]"
branch_4,"PowerModels index: 4
f_bus: bus_1055
t_bus: bus_1007
name: line_1055_to_1606_2_cp",bus_1055,bus_1007,0,1.0,22.0,0.13060294666547093,0.8987981009832823,10.689821997695908,4,18937.1875,15857.1875,d_lin,"[18937.1875, 18930.625, 18930.625]","[15857.1875, 15758.75, 15758.75]","[18937.1875, 18943.75, 18943.75]","[15857.1875, 15955.625, 15955.625]"
branch_40,"PowerModels index: 40
f_bus: bus_1103
t_bus: bus_1118
name: line_1103_to_1118_1_cp",bus_1103,bus_1118,0,1.0,330.0,4.468952159134672,32.48294438327576,335.161969751843,40,23793.4375,22953.4375,d_lin,"[23793.4375, 24115.0, 24115.0]","[22953.4375, 23493.75, 23493.75]","[23793.4375, 23471.875, 23471.875]","[22953.4375, 22413.125, 22413.125]"
branch_400,"PowerModels index: 400
f_bus: bus_1403
t_bus: bus_1178
name: line_1403_to_1425_1_cp",bus_1403,bus_1178,0,1.0,132.0,0.5032917380670864,2.874794439815902,202.45492681919188,400,19571.5625,29400.0,d_lin,"[19571.5625, 19061.875, 19061.875]","[29400.0, 29837.5, 29837.5]","[19571.5625, 20081.25, 20081.25]","[29400.0, 28962.5, 28962.5]"
branch_403,"PowerModels index: 403
f_bus: bus_1414
t_bus: bus_1479
name: line_1414_to_1479_1_cp",bus_1414,bus_1479,0,1.0,132.0,16.5171084381152,46.66656175913275,329.72594492651456,403,21645.3125,22319.0625,d_lin,"[21645.3125, 21599.375, 21599.375]","[22319.0625, 22658.125, 22658.125]","[21645.3125, 21691.25, 21691.25]","[22319.0625, 21980.0, 21980.0]"
branch_404,"PowerModels index: 404
f_bus: bus_1178
t_bus: bus_1467
name: line_1425_to_1467_1_cp",bus_1178,bus_1467,0,1.0,132.0,0.3302580885136956,1.4336494268290385,137.2166213087729,404,19893.125,29413.125,d_lin,"[19893.125, 20098.75, 20098.75]","[29413.125, 28962.5, 28962.5]","[19893.125, 19687.5, 19687.5]","[29413.125, 29863.75, 29863.75]"
branch_405,"PowerModels index: 405
f_bus: bus_1428
t_bus: bus_1432
name: line_1429_to_1432_1_cp",bus_1428,bus_1432,0,1.0,132.0,6.67155127526961,18.67132420968681,119.47061124168384,405,19026.875,28640.9375,d_lin,"[19026.875, 18484.375, 18484.375]","[28640.9375, 28525.0, 28525.0]","[19026.875, 19569.375, 19569.375]","[28640.9375, 28756.875, 28756.875]"
branch_406,"PowerModels index: 406
f_bus: bus_1430
t_bus: bus_1313
name: line_1430_to_1489_1_cp",bus_1430,bus_1313,0,1.0,132.0,0.6228900877990315,3.7141559594668463,35.3652757725912,406,18711.875,33009.375,d_lin,"[18711.875, 18856.25, 18856.25]","[33009.375, 33210.625, 33210.625]","[18711.875, 18567.5, 18567.5]","[33009.375, 32808.125, 32808.125]"
branch_408,"PowerModels index: 408
f_bus: bus_1435
t_bus: bus_1437
name: line_1435_to_1437_1_cp",bus_1435,bus_1437,0,1.0,132.0,2.7459984530531587,6.4557357149408325,45.52029741162458,408,15553.125,27965.0,d_lin,"[15553.125, 15850.625, 15850.625]","[27965.0, 27986.875, 27986.875]","[15553.125, 15255.625, 15255.625]","[27965.0, 27943.125, 27943.125]"
branch_409,"PowerModels index: 409
f_bus: bus_1435
t_bus: bus_1418
name: line_1435_to_1605_1_cp",bus_1435,bus_1418,0,1.0,132.0,8.98397727127555,24.753459848237053,170.54140380937494,409,15953.4375,28030.625,d_lin,"[15953.4375, 15841.875, 15841.875]","[28030.625, 27986.875, 27986.875]","[15953.4375, 16065.0, 16065.0]","[28030.625, 28074.375, 28074.375]"
branch_41,"PowerModels index: 41
f_bus: bus_1103
t_bus: bus_1148
name: line_1103_to_1148_1_cp",bus_1103,bus_1148,0,1.0,330.0,4.147413837717041,34.66744687945352,347.20787177985216,41,23948.75,23100.0,d_lin,"[23948.75, 24123.75, 24123.75]","[23100.0, 23493.75, 23493.75]","[23948.75, 23773.75, 23773.75]","[23100.0, 22706.25, 22706.25]"
branch_411,"PowerModels index: 411
f_bus: bus_1438
t_bus: bus_1455
name: line_1438_to_1455_2_cp",bus_1438,bus_1455,0,1.0,132.0,0.08203340077763764,0.4488338253337777,459.90099565060143,411,19545.3125,32867.1875,d_lin,"[19545.3125, 19385.625, 19385.625]","[32867.1875, 33044.375, 33044.375]","[19545.3125, 19705.0, 19705.0]","[32867.1875, 32690.0, 32690.0]"
branch_412,"PowerModels index: 412
f_bus: bus_1438
t_bus: bus_1488
name: line_1438_to_1488_1_cp",bus_1438,bus_1488,0,1.0,132.0,0.646344672576765,1.3627031502453626,135.26427145406282,412,19280.625,33204.0625,d_lin,"[19280.625, 19359.375, 19359.375]","[33204.0625, 33044.375, 33044.375]","[19280.625, 19201.875, 19201.875]","[33204.0625, 33363.75, 33363.75]"
branch_414,"PowerModels index: 414
f_bus: bus_1265
t_bus: bus_1445
name: line_1442_to_1445_1_cp",bus_1265,bus_1445,0,1.0,132.0,0.4128022752364719,1.913033948569718,65.14440199372132,414,21286.5625,33481.875,d_lin,"[21286.5625, 21245.0, 21245.0]","[33481.875, 33525.625, 33525.625]","[21286.5625, 21328.125, 21328.125]","[33481.875, 33438.125, 33438.125]"
branch_415,"PowerModels index: 415
f_bus: bus_1184
t_bus: bus_1483
name: line_1443_to_1483_1_cp",bus_1184,bus_1483,0,1.0,132.0,1.2926426054243294,3.3528845310969086,25.123525124173714,415,21934.0625,30425.9375,d_lin,"[21934.0625, 22019.375, 22019.375]","[30425.9375, 30848.125, 30848.125]","[21934.0625, 21848.75, 21848.75]","[30425.9375, 30003.75, 30003.75]"
branch_417,"PowerModels index: 417
f_bus: bus_1458
t_bus: bus_1468
name: line_1458_to_1468_1_cp",bus_1458,bus_1468,0,1.0,132.0,3.5288109822920792,15.6138991622496,94.27139315410182,417,18235.0,32285.3125,d_lin,"[18235.0, 18160.625, 18160.625]","[32285.3125, 32541.25, 32541.25]","[18235.0, 18309.375, 18309.375]","[32285.3125, 32029.375, 32029.375]"
branch_419,"PowerModels index: 419
f_bus: bus_1459
t_bus: bus_1472
name: line_1459_to_1472_2_cp",bus_1459,bus_1472,0,1.0,132.0,0.3136260225515289,2.0125133920811114,64.0124211879372,419,22791.5625,25692.1875,d_lin,"[22791.5625, 22771.875, 22771.875]","[25692.1875, 25760.0, 25760.0]","[22791.5625, 22811.25, 22811.25]","[25692.1875, 25624.375, 25624.375]"
branch_42,"PowerModels index: 42
f_bus: bus_1103
t_bus: bus_1154
name: line_1103_to_1154_1_cp",bus_1103,bus_1154,0,1.0,330.0,1.5787362763126687,16.191580819714,174.47880019675844,42,24793.125,23325.3125,d_lin,"[24793.125, 24132.5, 24132.5]","[23325.3125, 23493.75, 23493.75]","[24793.125, 25453.75, 25453.75]","[23325.3125, 23156.875, 23156.875]"
branch_420,"PowerModels index: 420
f_bus: bus_1464
t_bus: bus_1473
name: line_1464_to_1473_1_cp",bus_1464,bus_1473,0,1.0,132.0,12.280303236260972,36.09817547169052,241.34899301319626,420,23870.0,36198.75,d_lin,"[23870.0, 23550.625, 23550.625]","[36198.75, 35923.125, 35923.125]","[23870.0, 24189.375, 24189.375]","[36198.75, 36474.375, 36474.375]"
branch_421,"PowerModels index: 421
f_bus: bus_1479
t_bus: bus_1481
name: line_1479_to_1481_1_cp",bus_1479,bus_1481,0,1.0,132.0,0.948879314740271,2.75389533245744,25.975122774396983,421,21706.5625,22148.4375,d_lin,"[21706.5625, 21700.0, 21700.0]","[22148.4375, 21980.0, 21980.0]","[21706.5625, 21713.125, 21713.125]","[22148.4375, 22316.875, 22316.875]"
branch_422,"PowerModels index: 422
f_bus: bus_1480
t_bus: bus_1497
name: line_1480_to_1497_1_cp",bus_1480,bus_1497,0,1.0,132.0,15.852445922122469,44.293892659533924,321.8962722413043,422,21625.625,20599.6875,d_lin,"[21625.625, 21577.5, 21577.5]","[20599.6875, 20623.75, 20623.75]","[21625.625, 21673.75, 21673.75]","[20599.6875, 20575.625, 20575.625]"
branch_423,"PowerModels index: 423
f_bus: bus_1486
t_bus: bus_1604
name: line_1486_to_1604_1_cp",bus_1486,bus_1604,0,1.0,132.0,0.043688768647210344,0.339886647815284,185.26457435749367,423,24421.25,26853.75,d_lin,"[24421.25, 24482.5, 24482.5]","[26853.75, 26810.0, 26810.0]","[24421.25, 24360.0, 24360.0]","[26853.75, 26897.5, 26897.5]"
branch_426,"PowerModels index: 426
f_bus: bus_1522
t_bus: bus_1581
name: line_1522_to_1581_1_cp",bus_1522,bus_1581,0,1.0,33.0,0.14718205757600042,0.15892107311201428,192.41889258307896,426,17808.4375,35479.0625,d_lin,"[17808.4375, 17701.25, 17701.25]","[35479.0625, 35616.875, 35616.875]","[17808.4375, 17915.625, 17915.625]","[35479.0625, 35341.25, 35341.25]"
branch_427,"PowerModels index: 427
f_bus: bus_1524
t_bus: bus_1581
name: line_1524_to_1581_2_cp",bus_1524,bus_1581,0,1.0,33.0,0.14158978979968134,0.15538296523154155,193.9061236529311,427,17755.9375,35450.625,d_lin,"[17755.9375, 17605.0, 17605.0]","[35450.625, 35560.0, 35560.0]","[17755.9375, 17906.875, 17906.875]","[35450.625, 35341.25, 35341.25]"
branch_428,"PowerModels index: 428
f_bus: bus_1531
t_bus: bus_1602
name: line_1531_to_1603_1_cp",bus_1531,bus_1602,0,1.0,33.0,0.06832016094973763,0.2772192331915559,121.92179470423969,428,25390.3125,34586.5625,d_lin,"[25390.3125, 25248.125, 25248.125]","[34586.5625, 34619.375, 34619.375]","[25390.3125, 25532.5, 25532.5]","[34586.5625, 34553.75, 34553.75]"
branch_429,"PowerModels index: 429
f_bus: bus_1554
t_bus: bus_1613
name: line_1554_to_1613_1_cp",bus_1554,bus_1613,0,1.0,66.0,1.6275589144978697,4.732839377518914,44.46784029777824,429,27475.0,37747.5,d_lin,"[27475.0, 27768.125, 27768.125]","[37747.5, 37769.375, 37769.375]","[27475.0, 27181.875, 27181.875]","[37747.5, 37725.625, 37725.625]"
branch_43,"PowerModels index: 43
f_bus: bus_1103
t_bus: bus_1158
name: line_1103_to_1158_1_cp",bus_1103,bus_1158,0,1.0,330.0,1.7727781838809626,14.406662358164152,144.47764302603855,43,23447.8125,23824.0625,d_lin,"[23447.8125, 24106.25, 24106.25]","[23824.0625, 23493.75, 23493.75]","[23447.8125, 22789.375, 22789.375]","[23824.0625, 24154.375, 24154.375]"
branch_433,"PowerModels index: 433
f_bus: bus_1587
t_bus: bus_2293
name: line_1587_to_2293_1_cp",bus_1587,bus_2293,0,1.0,66.0,1.6924028586074702,3.0544594488482453,65.68707565775297,433,23180.9375,19061.875,d_lin,"[23180.9375, 25147.5, 25147.5]","[19061.875, 18956.875, 18956.875]","[23180.9375, 21214.375, 21214.375]","[19061.875, 19166.875, 19166.875]"
branch_434,"PowerModels index: 434
f_bus: bus_1591
t_bus: bus_1648
name: line_1591_to_1648_1_cp",bus_1591,bus_1648,0,1.0,66.0,18.71476884055702,25.921432713428626,78.9763951592858,434,27363.4375,40278.4375,d_lin,"[27363.4375, 27146.875, 27146.875]","[40278.4375, 40053.125, 40053.125]","[27363.4375, 27580.0, 27580.0]","[40278.4375, 40503.75, 40503.75]"
branch_435,"PowerModels index: 435
f_bus: bus_1594
t_bus: bus_1595
name: line_1594_to_1595_1_cp",bus_1594,bus_1595,0,1.0,66.0,5.328085255298031,9.407045290347543,68.63157138103558,435,30010.3125,41118.4375,d_lin,"[30010.3125, 29693.125, 29693.125]","[41118.4375, 40989.375, 40989.375]","[30010.3125, 30327.5, 30327.5]","[41118.4375, 41247.5, 41247.5]"
branch_436,"PowerModels index: 436
f_bus: bus_1594
t_bus: bus_1601
name: line_1594_to_1601_1_cp",bus_1594,bus_1601,0,1.0,66.0,0.5181290622765772,1.2964561677724198,35.148890333034664,436,29951.25,41050.625,d_lin,"[29951.25, 29710.625, 29710.625]","[41050.625, 40989.375, 40989.375]","[29951.25, 30191.875, 30191.875]","[41050.625, 41111.875, 41111.875]"
